datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2019/01/17 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0.1,0.9,-17.71703,-57.1883,4.6
2019/01/17 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0.1,0.8,-17.71779,-57.19276,4.6
2019/01/17 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0.1,0.6,-17.72145,-57.19209,4.6
2019/01/17 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0.1,0.5,-17.72373,-57.20543,15.1
2019/01/17 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0.1,0.5,-17.72434,-57.18697,9.1
2019/01/17 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0,0.4,-17.72647,-57.17739,11.3
2019/01/17 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0.1,0.4,-17.72723,-57.18185,11.3
2019/01/17 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0.1,0.4,-17.72799,-57.1863,9.1
2019/01/17 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0,0.4,-17.73012,-57.17672,46.8
2019/02/01 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.3,0.9,-17.70308,-57.17183,7.9
2019/02/01 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.3,0.9,-17.7022,-57.17519,12.6
2019/02/01 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.2,0.9,-17.70047,-57.18416,7.6
2019/02/01 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.2,0.9,-17.69952,-57.18755,8.9
2019/02/01 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.3,0.9,-17.69934,-57.17851,12.9
2019/02/01 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.2,0.9,-17.69842,-57.18189,8.9
2019/02/01 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.3,0.9,-17.6982,-57.17285,12.9
2019/02/01 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.3,0.9,-17.69733,-57.17622,12.6
2019/02/01 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.2,0.9,-17.69674,-57.19083,7.6
2019/02/01 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,0.9,-17.58489,-57.22337,3.6
2019/02/01 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,1,-17.58343,-57.24126,4.5
2019/02/01 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,1,-17.58002,-57.22438,36.4
2019/02/01 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,1,-17.57847,-57.22712,45.7
2019/02/01 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,1,-17.57515,-57.2254,36.4
2019/02/01 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,1,-17.5736,-57.22815,20.5
2019/01/24 17:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,1.1,0.7,-17.69578,-57.19141,6.4
2019/01/24 17:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,1.1,0.7,-17.69643,-57.19642,16.7
2019/01/24 17:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,1.1,0.7,-17.699,-57.18586,6.4
2019/01/24 17:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,1.1,0.7,-17.69965,-57.19087,6.4
2019/01/24 17:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,1.1,0.7,-17.70352,-57.19033,15.6
2019/01/24 17:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,1.1,0.7,-17.70417,-57.19535,56.4
2019/01/24 17:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,1.1,0.7,-17.70673,-57.18478,15.6
2019/01/24 17:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,1.1,0.7,-17.70739,-57.1898,15.6
2019/01/24 17:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,1.1,0.7,-17.70804,-57.19481,56.4
2019/01/24 17:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,1.2,0.7,-17.7106,-57.18424,6.6
2019/01/24 17:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,1.1,0.7,-17.71191,-57.19426,6.3
2019/01/24 17:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,1.2,0.5,-17.71833,-57.18314,8.7
2019/01/24 17:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,1.2,0.4,-17.72088,-57.17259,9.3
2019/01/24 17:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,1.2,0.3,-17.72154,-57.17759,9.3
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.9,-17.7035,-57.17252,5.2
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.9,-17.70121,-57.18053,8.8
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.9,-17.70066,-57.1768,8.5
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.9,-17.60085,-57.23043,5.8
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.9,-17.59922,-57.21921,5
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.9,-17.59693,-57.22722,5.8
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0.1,0.9,-17.5941,-57.23149,3.4
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.9,-17.59355,-57.22775,3.4
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.9,-17.59204,-57.19356,18
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0.1,0.9,-17.58963,-57.22454,6.6
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.9,-17.5892,-57.19783,34
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.9,-17.58866,-57.19409,53
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.7,-17.58746,-57.20957,21.9
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.9,-17.58691,-57.20584,21.9
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.9,-17.58583,-57.19836,34
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0.1,0.7,-17.58571,-57.22133,5.2
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0.1,0.5,-17.58517,-57.21758,5.2
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0.1,0.8,-17.58233,-57.22186,5.2
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0.1,0.6,-17.58179,-57.21812,5.2
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0.1,0.9,-17.57896,-57.22239,2
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,0.1,0.7,-17.50268,-57.32261,6.5
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,0.1,0.7,-17.49929,-57.32314,2.8
2019/01/22 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,4.7,0.4,-17.7127,-57.18717,10.2
2019/01/22 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0.3,0.5,-16.10464,-57.10429,6.3
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.6,-17.71918,-57.18535,9
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.6,-17.71863,-57.18161,7.8
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.9,-17.70687,-57.17199,5.2
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0.1,0.9,-17.56342,-57.18661,11.2
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0.1,0.9,-17.56004,-57.18714,3.9
